idx,name,n,capacity,bks_cost,bks_routes,ref_ok
8310,XML100_3242_01,100,276.0,36520.0,20,1
8311,XML100_3242_02,100,311.0,29649.0,16,1
8312,XML100_3242_03,100,387.0,16998.0,15,1
8313,XML100_3242_04,100,318.0,24687.0,16,1
8314,XML100_3242_05,100,389.0,20445.0,13,1
8315,XML100_3242_06,100,343.0,24469.0,15,1
8316,XML100_3242_07,100,335.0,25092.0,16,1
8317,XML100_3242_08,100,358.0,16493.0,14,1
8318,XML100_3242_09,100,396.0,20912.0,13,1
8319,XML100_3242_10,100,321.0,31856.0,17,1
8320,XML100_3242_11,100,354.0,21708.0,13,1
8321,XML100_3242_12,100,280.0,32155.0,20,1
8322,XML100_3242_13,100,332.0,27292.0,16,1
8323,XML100_3242_14,100,300.0,25840.0,18,1
8324,XML100_3242_15,100,301.0,31181.0,19,1
8325,XML100_3242_16,100,309.0,31374.0,17,1
8326,XML100_3242_17,100,303.0,35563.0,17,1
8327,XML100_3242_18,100,356.0,24440.0,15,1
8328,XML100_3242_19,100,304.0,23831.0,15,1
8329,XML100_3242_20,100,302.0,28483.0,17,1
8330,XML100_3242_21,100,311.0,27801.0,17,1
8331,XML100_3242_22,100,253.0,34646.0,19,1
8332,XML100_3242_23,100,378.0,23048.0,14,1
8333,XML100_3242_24,100,289.0,34668.0,17,1
8334,XML100_3242_25,100,251.0,34112.0,19,1
8335,XML100_3242_26,100,356.0,19263.0,15,1
8336,XML100_3243_01,100,407.0,26627.0,13,1
8337,XML100_3243_02,100,486.0,18550.0,11,1
8338,XML100_3243_03,100,431.0,26609.0,12,1
8339,XML100_3243_04,100,478.0,17654.0,12,1
8340,XML100_3243_05,100,491.0,20305.0,11,1
8341,XML100_3243_06,100,360.0,19061.0,13,1
8342,XML100_3243_07,100,526.0,14289.0,10,1
8343,XML100_3243_08,100,486.0,23289.0,11,1
8344,XML100_3243_09,100,453.0,21150.0,11,1
8345,XML100_3243_10,100,475.0,19013.0,12,1
8346,XML100_3243_11,100,482.0,24454.0,11,1
8347,XML100_3243_12,100,567.0,22695.0,10,1
8348,XML100_3243_13,100,634.0,16061.0,9,1
8349,XML100_3243_14,100,436.0,22330.0,12,1
8350,XML100_3243_15,100,559.0,15134.0,9,1
8351,XML100_3243_16,100,474.0,24517.0,12,1
8352,XML100_3243_17,100,452.0,22849.0,11,1
8353,XML100_3243_18,100,589.0,17995.0,9,1
8354,XML100_3243_19,100,590.0,11931.0,9,1
8355,XML100_3243_20,100,437.0,18445.0,11,1
8356,XML100_3243_21,100,417.0,27850.0,13,1
8357,XML100_3243_22,100,550.0,18458.0,10,1
8358,XML100_3243_23,100,477.0,18466.0,12,1
8359,XML100_3243_24,100,585.0,16388.0,9,1
8360,XML100_3243_25,100,473.0,18976.0,11,1
8361,XML100_3243_26,100,565.0,15422.0,9,1
8362,XML100_3244_01,100,692.0,14705.0,9,1
8363,XML100_3244_02,100,747.0,14187.0,7,1
8364,XML100_3244_03,100,624.0,13072.0,8,1
8365,XML100_3244_04,100,667.0,12423.0,8,1
8366,XML100_3244_05,100,808.0,14271.0,7,1
8367,XML100_3244_06,100,798.0,14222.0,7,1
8368,XML100_3244_07,100,799.0,16365.0,7,1
8369,XML100_3244_08,100,654.0,11663.0,8,1
8370,XML100_3244_09,100,699.0,13988.0,8,1
8371,XML100_3244_10,100,755.0,9709.0,8,1
8372,XML100_3244_11,100,696.0,15762.0,8,1
8373,XML100_3244_12,100,775.0,13268.0,7,1
8374,XML100_3244_13,100,825.0,13107.0,7,1
8375,XML100_3244_14,100,717.0,12210.0,8,1
8376,XML100_3244_15,100,597.0,14220.0,9,1
8377,XML100_3244_16,100,647.0,17653.0,8,1
8378,XML100_3244_17,100,633.0,7541.0,8,1
8379,XML100_3244_18,100,703.0,12774.0,8,1
8380,XML100_3244_19,100,795.0,13468.0,7,1
8381,XML100_3244_20,100,726.0,15562.0,7,1
8382,XML100_3244_21,100,681.0,15366.0,8,1
8383,XML100_3244_22,100,848.0,11197.0,8,1
8384,XML100_3244_23,100,733.0,14189.0,8,1
8385,XML100_3244_24,100,656.0,13920.0,8,1
8386,XML100_3244_25,100,691.0,16531.0,8,1
8387,XML100_3244_26,100,744.0,12575.0,8,1
8388,XML100_3245_01,100,1152.0,11347.0,5,1
8389,XML100_3245_02,100,952.0,12486.0,6,1
8390,XML100_3245_03,100,1299.0,10663.0,5,1
8391,XML100_3245_04,100,927.0,14133.0,6,1
8392,XML100_3245_05,100,952.0,13586.0,6,1
8393,XML100_3245_06,100,1059.0,11160.0,5,1
8394,XML100_3245_07,100,855.0,10953.0,7,1
8395,XML100_3245_08,100,830.0,10633.0,6,1
8396,XML100_3245_09,100,862.0,11899.0,7,1
8397,XML100_3245_10,100,922.0,12588.0,6,1
8398,XML100_3245_11,100,1075.0,12414.0,6,1
8399,XML100_3245_12,100,867.0,12504.0,6,1
8400,XML100_3245_13,100,922.0,13870.0,6,1
8401,XML100_3245_14,100,1114.0,8844.0,5,1
8402,XML100_3245_15,100,1089.0,11323.0,5,1
8403,XML100_3245_16,100,1236.0,9604.0,5,1
8404,XML100_3245_17,100,983.0,8458.0,5,1
8405,XML100_3245_18,100,904.0,12232.0,6,1
8406,XML100_3245_19,100,889.0,14642.0,6,1
8407,XML100_3245_20,100,1259.0,10671.0,5,1
8408,XML100_3245_21,100,940.0,12183.0,6,1
8409,XML100_3245_22,100,1026.0,13062.0,5,1
8410,XML100_3245_23,100,889.0,8508.0,6,1
8411,XML100_3245_24,100,843.0,13274.0,7,1
8412,XML100_3245_25,100,1045.0,11326.0,5,1
8413,XML100_3245_26,100,1096.0,10853.0,5,1
8414,XML100_3246_01,100,2430.0,8517.0,3,1
8415,XML100_3246_02,100,1388.0,8254.0,4,1
8416,XML100_3246_03,100,1983.0,7271.0,3,1
8417,XML100_3246_04,100,2038.0,8439.0,3,1
8418,XML100_3246_05,100,1361.0,8966.0,4,1
8419,XML100_3246_06,100,2051.0,8365.0,3,1
8420,XML100_3246_07,100,1369.0,9278.0,4,1
8421,XML100_3246_08,100,1516.0,9503.0,4,1
8422,XML100_3246_09,100,2335.0,7672.0,3,1
8423,XML100_3246_10,100,2142.0,8994.0,3,1
8424,XML100_3246_11,100,1340.0,9050.0,4,1
8425,XML100_3246_12,100,1454.0,8575.0,3,1
8426,XML100_3246_13,100,1276.0,7927.0,4,1
8427,XML100_3246_14,100,2304.0,6169.0,3,1
8428,XML100_3246_15,100,2223.0,5560.0,3,1
8429,XML100_3246_16,100,1778.0,9448.0,4,1
8430,XML100_3246_17,100,1993.0,8363.0,3,1
8431,XML100_3246_18,100,1545.0,7301.0,4,1
8432,XML100_3246_19,100,1526.0,7632.0,4,1
8433,XML100_3246_20,100,2100.0,7925.0,3,1
8434,XML100_3246_21,100,2202.0,6672.0,3,1
8435,XML100_3246_22,100,2669.0,6151.0,3,1
8436,XML100_3246_23,100,2227.0,5907.0,3,1
8437,XML100_3246_24,100,2122.0,7411.0,3,1
8438,XML100_3246_25,100,2711.0,7834.0,3,1
8439,XML100_3246_26,100,1951.0,8774.0,3,1
8440,XML100_3251_01,100,313.0,44697.0,24,1
8441,XML100_3251_02,100,350.0,41969.0,22,1
8442,XML100_3251_03,100,258.0,38183.0,30,1
8443,XML100_3251_04,100,257.0,34163.0,29,1
8444,XML100_3251_05,100,249.0,47312.0,31,1
8445,XML100_3251_06,100,228.0,45450.0,33,1
8446,XML100_3251_07,100,348.0,34803.0,22,1
8447,XML100_3251_08,100,250.0,45176.0,30,1
8448,XML100_3251_09,100,297.0,41167.0,25,1
8449,XML100_3251_10,100,325.0,42610.0,24,1
8450,XML100_3251_11,100,316.0,33275.0,24,1
8451,XML100_3251_12,100,345.0,31949.0,22,1
8452,XML100_3251_13,100,316.0,36212.0,25,1
8453,XML100_3251_14,100,300.0,37534.0,25,1
8454,XML100_3251_15,100,261.0,60559.0,29,1
8455,XML100_3251_16,100,315.0,57158.0,25,1
8456,XML100_3251_17,100,306.0,48136.0,25,1
8457,XML100_3251_18,100,266.0,35927.0,29,1
8458,XML100_3251_19,100,235.0,55443.0,32,1
8459,XML100_3251_20,100,346.0,23742.0,22,1
8460,XML100_3251_21,100,305.0,44726.0,25,1
8461,XML100_3251_22,100,313.0,39618.0,25,1
8462,XML100_3251_23,100,341.0,34211.0,22,1
8463,XML100_3251_24,100,297.0,54286.0,27,1
8464,XML100_3251_25,100,337.0,39495.0,23,1
8465,XML100_3251_26,100,282.0,41421.0,28,1
8466,XML100_3252_01,100,484.0,25585.0,15,1
8467,XML100_3252_02,100,406.0,34407.0,19,1
8468,XML100_3252_03,100,541.0,17362.0,14,1
8469,XML100_3252_04,100,571.0,23407.0,14,1
8470,XML100_3252_05,100,583.0,22841.0,13,1
8471,XML100_3252_06,100,550.0,24106.0,14,1
8472,XML100_3252_07,100,416.0,30901.0,18,1
8473,XML100_3252_08,100,593.0,25531.0,14,1
8474,XML100_3252_09,100,433.0,26740.0,18,1
8475,XML100_3252_10,100,475.0,27078.0,16,1
8476,XML100_3252_11,100,508.0,24411.0,15,1
8477,XML100_3252_12,100,554.0,26100.0,14,1
8478,XML100_3252_13,100,573.0,23464.0,13,1
8479,XML100_3252_14,100,480.0,26823.0,16,1
8480,XML100_3252_15,100,467.0,36883.0,17,1
8481,XML100_3252_16,100,549.0,24306.0,14,1
8482,XML100_3252_17,100,460.0,34586.0,17,1
8483,XML100_3252_18,100,410.0,33599.0,19,1
8484,XML100_3252_19,100,372.0,40802.0,20,1
8485,XML100_3252_20,100,541.0,18329.0,14,1
8486,XML100_3252_21,100,438.0,30302.0,18,1
8487,XML100_3252_22,100,554.0,21583.0,14,1
8488,XML100_3252_23,100,580.0,20797.0,14,1
8489,XML100_3252_24,100,385.0,22051.0,20,1
8490,XML100_3252_25,100,541.0,32220.0,15,1
8491,XML100_3252_26,100,548.0,27026.0,14,1
8492,XML100_3253_01,100,868.0,14426.0,9,1
8493,XML100_3253_02,100,724.0,20320.0,11,1
8494,XML100_3253_03,100,631.0,20956.0,13,1
8495,XML100_3253_04,100,790.0,16564.0,10,1
8496,XML100_3253_05,100,660.0,24999.0,12,1
8497,XML100_3253_06,100,640.0,22522.0,12,1
8498,XML100_3253_07,100,873.0,14697.0,9,1
8499,XML100_3253_08,100,622.0,22403.0,13,1
8500,XML100_3253_09,100,789.0,16903.0,10,1
8501,XML100_3253_10,100,725.0,20596.0,11,1
8502,XML100_3253_11,100,743.0,17533.0,11,1
8503,XML100_3253_12,100,629.0,17961.0,13,1
8504,XML100_3253_13,100,648.0,25532.0,12,1
8505,XML100_3253_14,100,678.0,17308.0,11,1
8506,XML100_3253_15,100,881.0,11195.0,9,1
8507,XML100_3253_16,100,796.0,21578.0,10,1
8508,XML100_3253_17,100,861.0,17839.0,9,1
8509,XML100_3253_18,100,808.0,13454.0,10,1
8510,XML100_3253_19,100,729.0,20985.0,11,1
8511,XML100_3253_20,100,802.0,21245.0,10,1
8512,XML100_3253_21,100,791.0,19093.0,10,1
8513,XML100_3253_22,100,756.0,17474.0,10,1
8514,XML100_3253_23,100,733.0,16985.0,10,1
8515,XML100_3253_24,100,629.0,21984.0,12,1
8516,XML100_3253_25,100,866.0,16243.0,9,1
8517,XML100_3253_26,100,878.0,18921.0,9,1
8518,XML100_3254_01,100,1064.0,16131.0,8,1
8519,XML100_3254_02,100,932.0,14443.0,8,1
8520,XML100_3254_03,100,1144.0,11639.0,7,1
8521,XML100_3254_04,100,1088.0,14397.0,7,1
8522,XML100_3254_05,100,1034.0,11681.0,8,1
8523,XML100_3254_06,100,1167.0,13192.0,7,1
8524,XML100_3254_07,100,959.0,20329.0,8,1
8525,XML100_3254_08,100,888.0,15362.0,9,1
8526,XML100_3254_09,100,1059.0,14455.0,8,1
8527,XML100_3254_10,100,944.0,12307.0,8,1
8528,XML100_3254_11,100,1053.0,10146.0,8,1
8529,XML100_3254_12,100,1095.0,15198.0,7,1
8530,XML100_3254_13,100,972.0,18057.0,8,1
8531,XML100_3254_14,100,1058.0,17237.0,8,1
8532,XML100_3254_15,100,920.0,16176.0,9,1
8533,XML100_3254_16,100,1053.0,14009.0,8,1
8534,XML100_3254_17,100,1038.0,13217.0,8,1
8535,XML100_3254_18,100,1093.0,14365.0,7,1
8536,XML100_3254_19,100,1010.0,11911.0,8,1
8537,XML100_3254_20,100,1028.0,15107.0,8,1
8538,XML100_3254_21,100,1151.0,14426.0,7,1
8539,XML100_3254_22,100,1097.0,14865.0,7,1
8540,XML100_3254_23,100,947.0,16844.0,8,1
8541,XML100_3254_24,100,958.0,13084.0,8,1
8542,XML100_3254_25,100,1168.0,13137.0,7,1
8543,XML100_3254_26,100,998.0,11279.0,8,1
8544,XML100_3255_01,100,1567.0,11368.0,5,1
8545,XML100_3255_02,100,1776.0,11586.0,5,1
8546,XML100_3255_03,100,1745.0,9755.0,5,1
8547,XML100_3255_04,100,1333.0,12064.0,6,1
8548,XML100_3255_05,100,1619.0,12045.0,5,1
8549,XML100_3255_06,100,1207.0,10243.0,7,1
8550,XML100_3255_07,100,1746.0,7952.0,5,1
8551,XML100_3255_08,100,1346.0,10080.0,6,1
8552,XML100_3255_09,100,1763.0,11582.0,5,1
8553,XML100_3255_10,100,1295.0,15264.0,6,1
8554,XML100_3255_11,100,1555.0,11891.0,5,1
8555,XML100_3255_12,100,1828.0,8393.0,5,1
8556,XML100_3255_13,100,1503.0,11963.0,6,1
8557,XML100_3255_14,100,1541.0,10673.0,5,1
8558,XML100_3255_15,100,1428.0,14003.0,6,1
8559,XML100_3255_16,100,1284.0,11175.0,6,1
8560,XML100_3255_17,100,1735.0,6164.0,5,1
8561,XML100_3255_18,100,1366.0,13282.0,6,1
8562,XML100_3255_19,100,1512.0,13074.0,5,1
8563,XML100_3255_20,100,1429.0,13621.0,6,1
8564,XML100_3255_21,100,1248.0,11552.0,6,1
8565,XML100_3255_22,100,1783.0,10837.0,5,1
8566,XML100_3255_23,100,1497.0,11394.0,6,1
8567,XML100_3255_24,100,1515.0,9578.0,5,1
8568,XML100_3255_25,100,1708.0,11373.0,5,1
8569,XML100_3255_26,100,1839.0,9854.0,5,1
8570,XML100_3256_01,100,3287.0,6826.0,3,1
8571,XML100_3256_02,100,2739.0,8967.0,3,1
8572,XML100_3256_03,100,3201.0,6045.0,3,1
8573,XML100_3256_04,100,2031.0,9336.0,4,1
8574,XML100_3256_05,100,2350.0,9409.0,4,1
8575,XML100_3256_06,100,3698.0,7168.0,3,1
8576,XML100_3256_07,100,3547.0,8777.0,3,1
8577,XML100_3256_08,100,3502.0,9027.0,3,1
8578,XML100_3256_09,100,3503.0,8590.0,3,1
8579,XML100_3256_10,100,2210.0,7289.0,4,1
8580,XML100_3256_11,100,3374.0,6720.0,3,1
8581,XML100_3256_12,100,3656.0,8050.0,3,1
8582,XML100_3256_13,100,3328.0,8095.0,3,1
8583,XML100_3256_14,100,3605.0,8072.0,3,1
8584,XML100_3256_15,100,3563.0,7467.0,3,1
8585,XML100_3256_16,100,2518.0,8073.0,3,1
8586,XML100_3256_17,100,3034.0,7515.0,3,1
8587,XML100_3256_18,100,2069.0,7217.0,4,1
8588,XML100_3256_19,100,2599.0,7916.0,3,1
8589,XML100_3256_20,100,3190.0,7608.0,3,1
8590,XML100_3256_21,100,1992.0,8729.0,4,1
8591,XML100_3256_22,100,2405.0,9018.0,4,1
8592,XML100_3256_23,100,2828.0,7190.0,3,1
8593,XML100_3256_24,100,3632.0,8537.0,3,1
8594,XML100_3256_25,100,3290.0,7011.0,3,1
8595,XML100_3256_26,100,2214.0,8345.0,4,1
8596,XML100_3261_01,100,141.0,49951.0,32,1
8597,XML100_3261_02,100,111.0,50108.0,29,1
8598,XML100_3261_03,100,208.0,50612.0,24,1
8599,XML100_3261_04,100,223.0,47562.0,23,1
8600,XML100_3261_05,100,159.0,54519.0,29,1
8601,XML100_3261_06,100,217.0,31332.0,23,1
8602,XML100_3261_07,100,187.0,69316.0,32,1
8603,XML100_3261_08,100,234.0,28802.0,24,1
8604,XML100_3261_09,100,221.0,58870.0,28,1
8605,XML100_3261_10,100,207.0,54900.0,29,1
8606,XML100_3261_11,100,134.0,64032.0,31,1
8607,XML100_3261_12,100,307.0,18330.0,21,1
8608,XML100_3261_13,100,279.0,28684.0,23,1
8609,XML100_3261_14,100,240.0,44404.0,24,1
8610,XML100_3261_15,100,156.0,60970.0,31,1
8611,XML100_3261_16,100,310.0,21109.0,21,1
8612,XML100_3261_17,100,259.0,25316.0,28,1
8613,XML100_3261_18,100,180.0,58657.0,34,1
8614,XML100_3261_19,100,173.0,34579.0,23,1
8615,XML100_3261_20,100,278.0,36010.0,21,1
8616,XML100_3261_21,100,244.0,34241.0,27,1
8617,XML100_3261_22,100,223.0,33299.0,30,1
8618,XML100_3261_23,100,113.0,45120.0,24,1
8619,XML100_3261_24,100,197.0,56166.0,32,1
8620,XML100_3261_25,100,185.0,55539.0,31,1
8621,XML100_3261_26,100,155.0,48778.0,26,1
8622,XML100_3262_01,100,313.0,17647.0,14,1
8623,XML100_3262_02,100,467.0,27111.0,15,1
8624,XML100_3262_03,100,562.0,21450.0,14,1
8625,XML100_3262_04,100,410.0,35015.0,18,1
8626,XML100_3262_05,100,271.0,43256.0,19,1
8627,XML100_3262_06,100,379.0,28806.0,13,1
8628,XML100_3262_07,100,278.0,22577.0,14,1
8629,XML100_3262_08,100,379.0,19274.0,15,1
8630,XML100_3262_09,100,403.0,16775.0,15,1
8631,XML100_3262_10,100,392.0,27834.0,15,1
8632,XML100_3262_11,100,262.0,18613.0,15,1
8633,XML100_3262_12,100,318.0,28654.0,17,1
8634,XML100_3262_13,100,379.0,27019.0,16,1
8635,XML100_3262_14,100,288.0,32923.0,15,1
8636,XML100_3262_15,100,410.0,20012.0,16,1
8637,XML100_3262_16,100,478.0,21884.0,13,1
8638,XML100_3262_17,100,339.0,32172.0,18,1
8639,XML100_3262_18,100,341.0,33540.0,16,1
8640,XML100_3262_19,100,467.0,26329.0,13,1
8641,XML100_3262_20,100,231.0,25176.0,14,1
8642,XML100_3262_21,100,288.0,36292.0,18,1
8643,XML100_3262_22,100,163.0,32534.0,20,1
8644,XML100_3262_23,100,271.0,31927.0,16,1
8645,XML100_3262_24,100,448.0,15139.0,13,1
8646,XML100_3262_25,100,366.0,19733.0,14,1
8647,XML100_3262_26,100,321.0,26733.0,18,1
8648,XML100_3263_01,100,666.0,22685.0,9,1
8649,XML100_3263_02,100,440.0,23424.0,11,1
8650,XML100_3263_03,100,601.0,16491.0,10,1
8651,XML100_3263_04,100,443.0,16767.0,11,1
8652,XML100_3263_05,100,368.0,16727.0,9,1
8653,XML100_3263_06,100,471.0,15640.0,10,1
8654,XML100_3263_07,100,437.0,19227.0,12,1
8655,XML100_3263_08,100,607.0,16134.0,9,1
8656,XML100_3263_09,100,808.0,21832.0,9,1
8657,XML100_3263_10,100,278.0,20917.0,11,1
8658,XML100_3263_11,100,578.0,24665.0,12,1
8659,XML100_3263_12,100,227.0,24712.0,13,1
8660,XML100_3263_13,100,450.0,17526.0,9,1
8661,XML100_3263_14,100,510.0,16202.0,11,1
8662,XML100_3263_15,100,486.0,29050.0,13,1
8663,XML100_3263_16,100,657.0,19061.0,9,1
8664,XML100_3263_17,100,636.0,18245.0,9,1
8665,XML100_3263_18,100,455.0,13349.0,10,1
8666,XML100_3263_19,100,444.0,25004.0,12,1
8667,XML100_3263_20,100,603.0,21265.0,9,1
8668,XML100_3263_21,100,659.0,13827.0,10,1
8669,XML100_3263_22,100,528.0,25529.0,12,1
8670,XML100_3263_23,100,345.0,21049.0,13,1
8671,XML100_3263_24,100,594.0,19379.0,11,1
8672,XML100_3263_25,100,598.0,21014.0,10,1
8673,XML100_3263_26,100,752.0,8209.0,11,1
8674,XML100_3264_01,100,821.0,15866.0,8,1
8675,XML100_3264_02,100,440.0,12974.0,8,1
8676,XML100_3264_03,100,734.0,11753.0,8,1
8677,XML100_3264_04,100,706.0,12942.0,7,1
8678,XML100_3264_05,100,846.0,12272.0,7,1
8679,XML100_3264_06,100,619.0,9780.0,7,1
8680,XML100_3264_07,100,859.0,10915.0,7,1
8681,XML100_3264_08,100,665.0,11471.0,7,1
8682,XML100_3264_09,100,812.0,10128.0,7,1
8683,XML100_3264_10,100,609.0,14184.0,9,1
8684,XML100_3264_11,100,738.0,16018.0,8,1
8685,XML100_3264_12,100,712.0,12913.0,7,1
8686,XML100_3264_13,100,720.0,10031.0,7,1
8687,XML100_3264_14,100,548.0,17057.0,9,1
8688,XML100_3264_15,100,859.0,16238.0,8,1
8689,XML100_3264_16,100,775.0,7745.0,7,1
8690,XML100_3264_17,100,669.0,11984.0,8,1
8691,XML100_3264_18,100,517.0,14342.0,7,1
8692,XML100_3264_19,100,678.0,12038.0,7,1
8693,XML100_3264_20,100,612.0,12610.0,8,1
8694,XML100_3264_21,100,406.0,13478.0,7,1
8695,XML100_3264_22,100,878.0,17015.0,9,1
8696,XML100_3264_23,100,844.0,13160.0,7,1
8697,XML100_3264_24,100,1123.0,7692.0,7,1
8698,XML100_3264_25,100,838.0,8664.0,9,1
8699,XML100_3264_26,100,631.0,10635.0,8,1
8700,XML100_3265_01,100,1857.0,13130.0,5,1
8701,XML100_3265_02,100,1060.0,12709.0,5,1
8702,XML100_3265_03,100,1322.0,9477.0,6,1
8703,XML100_3265_04,100,555.0,12734.0,6,1
8704,XML100_3265_05,100,910.0,8516.0,6,1
8705,XML100_3265_06,100,1441.0,10579.0,5,1
8706,XML100_3265_07,100,562.0,12194.0,6,1
8707,XML100_3265_08,100,885.0,12794.0,6,1
8708,XML100_3265_09,100,944.0,13550.0,6,1
8709,XML100_3265_10,100,1194.0,8003.0,5,1
8710,XML100_3265_11,100,1164.0,8296.0,5,1
8711,XML100_3265_12,100,932.0,10976.0,6,1
8712,XML100_3265_13,100,977.0,10262.0,5,1
8713,XML100_3265_14,100,1567.0,9463.0,5,1
8714,XML100_3265_15,100,1109.0,11324.0,5,1
8715,XML100_3265_16,100,1064.0,11810.0,5,1
8716,XML100_3265_17,100,1127.0,10725.0,6,1
8717,XML100_3265_18,100,849.0,9452.0,6,1
8718,XML100_3265_19,100,874.0,11681.0,5,1
8719,XML100_3265_20,100,886.0,9463.0,5,1
8720,XML100_3265_21,100,849.0,10757.0,5,1
8721,XML100_3265_22,100,912.0,12162.0,6,1
8722,XML100_3265_23,100,1416.0,7608.0,5,1
8723,XML100_3265_24,100,1340.0,10956.0,5,1
8724,XML100_3265_25,100,718.0,12335.0,6,1
8725,XML100_3265_26,100,854.0,10015.0,5,1
8726,XML100_3266_01,100,1823.0,8702.0,3,1
8727,XML100_3266_02,100,2426.0,7411.0,3,1
8728,XML100_3266_03,100,2805.0,8774.0,3,1
8729,XML100_3266_04,100,1327.0,9858.0,4,1
8730,XML100_3266_05,100,1148.0,7922.0,4,1
8731,XML100_3266_06,100,1651.0,7468.0,3,1
8732,XML100_3266_07,100,1498.0,8771.0,4,1
8733,XML100_3266_08,100,1253.0,8636.0,4,1
8734,XML100_3266_09,100,2319.0,7871.0,3,1
8735,XML100_3266_10,100,2215.0,5784.0,3,1
8736,XML100_3266_11,100,2005.0,8693.0,3,1
8737,XML100_3266_12,100,1377.0,8823.0,4,1
8738,XML100_3266_13,100,1591.0,7965.0,4,1
8739,XML100_3266_14,100,1668.0,9226.0,4,1
8740,XML100_3266_15,100,2312.0,5120.0,4,1
8741,XML100_3266_16,100,1617.0,8787.0,3,1
8742,XML100_3266_17,100,1102.0,7626.0,3,1
8743,XML100_3266_18,100,1481.0,7238.0,4,1
8744,XML100_3266_19,100,2352.0,7781.0,3,1
8745,XML100_3266_20,100,1554.0,8928.0,3,1
8746,XML100_3266_21,100,2440.0,8732.0,3,1
8747,XML100_3266_22,100,2722.0,8110.0,3,1
8748,XML100_3266_23,100,1487.0,7637.0,4,1
8749,XML100_3266_24,100,2436.0,7289.0,3,1
8750,XML100_3266_25,100,2429.0,7316.0,3,1
8751,XML100_3266_26,100,2311.0,5593.0,3,1
8752,XML100_3271_01,100,122.0,32673.0,27,1
8753,XML100_3271_02,100,121.0,37503.0,23,1
8754,XML100_3271_03,100,123.0,37640.0,24,1
8755,XML100_3271_04,100,127.0,50311.0,28,1
8756,XML100_3271_05,100,118.0,38519.0,25,1
8757,XML100_3271_06,100,123.0,48699.0,26,1
8758,XML100_3271_07,100,123.0,54894.0,28,1
8759,XML100_3271_08,100,117.0,52606.0,37,1
8760,XML100_3271_09,100,120.0,41157.0,27,1
8761,XML100_3271_10,100,119.0,47835.0,28,0
8762,XML100_3271_11,100,122.0,60790.0,30,0
8763,XML100_3271_12,100,122.0,40092.0,25,1
8764,XML100_3271_13,100,119.0,46673.0,32,1
8765,XML100_3271_14,100,113.0,51130.0,36,1
8766,XML100_3271_15,100,124.0,55418.0,27,1
8767,XML100_3271_16,100,115.0,54477.0,35,1
8768,XML100_3271_17,100,124.0,55332.0,34,1
8769,XML100_3271_18,100,127.0,46557.0,32,1
8770,XML100_3271_19,100,124.0,46562.0,30,1
8771,XML100_3271_20,100,114.0,47694.0,35,1
8772,XML100_3271_21,100,120.0,79768.0,40,1
8773,XML100_3271_22,100,125.0,57378.0,38,0
8774,XML100_3271_23,100,116.0,34644.0,28,1
8775,XML100_3271_24,100,119.0,45406.0,29,0
8776,XML100_3271_25,100,119.0,36510.0,31,0
8777,XML100_3271_26,100,126.0,39692.0,26,0
8778,XML100_3272_01,100,136.0,22241.0,14,1
8779,XML100_3272_02,100,126.0,26794.0,16,1
8780,XML100_3272_03,100,129.0,26351.0,16,1
8781,XML100_3272_04,100,136.0,12681.0,15,1
8782,XML100_3272_05,100,137.0,26995.0,14,1
8783,XML100_3272_06,100,138.0,28176.0,15,1
8784,XML100_3272_07,100,128.0,35241.0,23,1
8785,XML100_3272_08,100,137.0,38525.0,20,1
8786,XML100_3272_09,100,122.0,40394.0,21,1
8787,XML100_3272_10,100,127.0,41350.0,19,1
8788,XML100_3272_11,100,145.0,26640.0,13,1
8789,XML100_3272_12,100,139.0,21738.0,14,1
8790,XML100_3272_13,100,138.0,17873.0,14,1
8791,XML100_3272_14,100,124.0,42851.0,22,1
8792,XML100_3272_15,100,135.0,25615.0,15,1
8793,XML100_3272_16,100,133.0,31163.0,16,1
8794,XML100_3272_17,100,135.0,26382.0,17,1
8795,XML100_3272_18,100,128.0,26494.0,14,1
8796,XML100_3272_19,100,142.0,21884.0,15,1
8797,XML100_3272_20,100,128.0,35899.0,20,1
8798,XML100_3272_21,100,137.0,37909.0,16,1
8799,XML100_3272_22,100,143.0,23818.0,13,1
8800,XML100_3272_23,100,145.0,23114.0,13,1
8801,XML100_3272_24,100,132.0,40054.0,22,1
8802,XML100_3272_25,100,130.0,26329.0,15,1
8803,XML100_3272_26,100,130.0,32496.0,18,1
8804,XML100_3273_01,100,159.0,17133.0,9,1
8805,XML100_3273_02,100,151.0,18048.0,11,1
8806,XML100_3273_03,100,155.0,15323.0,9,1
8807,XML100_3273_04,100,150.0,21484.0,11,1
8808,XML100_3273_05,100,152.0,21332.0,12,1
8809,XML100_3273_06,100,165.0,14567.0,9,1
8810,XML100_3273_07,100,153.0,16250.0,9,1
8811,XML100_3273_08,100,149.0,20250.0,10,1
8812,XML100_3273_09,100,140.0,21365.0,11,1
8813,XML100_3273_10,100,160.0,14096.0,9,1
8814,XML100_3273_11,100,147.0,26358.0,12,1
8815,XML100_3273_12,100,157.0,14771.0,9,1
8816,XML100_3273_13,100,136.0,20142.0,10,1
8817,XML100_3273_14,100,143.0,11730.0,10,1
8818,XML100_3273_15,100,147.0,14852.0,10,1
8819,XML100_3273_16,100,151.0,20191.0,10,1
8820,XML100_3273_17,100,148.0,18166.0,11,1
8821,XML100_3273_18,100,163.0,19938.0,9,1
